fold,era,test_return_pct,test_profit_factor,test_sharpe_trade,test_max_dd_mtm_pct,test_n_trades,win_rate_pct,fold_metric
1,1,26.084720300681564,1.3550564632854587,2.820653396126627,-6.317028082359199,283.0,56.18374558303887,4.129270910402505
2,1,6.090081697101768,1.0784524365720347,0.7729104705002448,-9.93774490503878,314.0,51.59235668789809,0.6128233070275214
3,1,12.95148531348369,1.1597879815293908,1.2511792027307092,-12.278476745592737,290.0,51.03448275862069,1.0548120570519894
4,1,-11.084037137364922,0.8666239043733572,-1.1582565625869856,-17.976574221709164,270.0,45.55555555555556,-0.6165822809542564
5,1,-10.006955579854004,0.8349420322821547,-1.3352574480362496,-21.140522097627855,238.0,46.63865546218487,-0.47335423097128093
6,1,4.758550757220559,1.0632770062336043,0.6371884993402281,-14.56631160007178,270.0,47.77777777777778,0.32668192799041246
7,2,-12.94652839623046,0.8156218541995681,-1.611170335839136,-15.485600471536209,258.0,40.69767441860465,-0.8360365760454191
8,2,-15.370333384066615,0.7748219061469782,-1.7639431410674886,-21.777064903540587,226.0,48.23008849557522,-0.7058037183682937
9,2,9.985115683083734,1.166282242409984,1.0546626939808823,-16.027786569278955,222.0,54.95495495495496,0.6229878118181689
10,2,-4.556581150447158,0.9195607478684541,-0.5863867632402091,-16.53010953651789,221.0,47.511312217194565,-0.2756534153860794
11,2,10.792583821266666,1.2125758360602175,1.5663494185905533,-7.23150683458631,229.0,52.40174672489083,1.49243913725542
12,2,2.9052823482201395,1.0451164791512435,0.4321148614980564,-10.89684989639771,242.0,50.413223140495866,0.26661671729373554
13,3,2.19762094491347,1.0333334314666078,0.3638642905185086,-9.667901222620301,265.0,47.924528301886795,0.2273110672429736
14,3,6.842855964057115,1.1038989751496753,0.9636042615318741,-11.615339943480818,255.0,48.627450980392155,0.5891223156062437
15,3,2.5302351551867774,1.0480846587012493,0.45149305450249366,-8.902403244066326,212.0,51.41509433962265,0.28421933783703207
16,3,8.610425061078853,1.1338033491452084,1.158684846848756,-5.769929886517522,250.0,53.2,1.4922928407152152
17,3,-13.754827604322239,0.8054591167470668,-1.601158330126478,-25.47076798192639,265.0,45.660377358490564,-0.5400240626463413
18,3,-7.352667189804074,0.861845385501251,-1.1322006633068609,-15.177358550673393,230.0,48.26086956521739,-0.4844497259029207
19,4,-1.3148198031533553,0.9800489492386347,-0.07250923043875897,-15.96727283339261,240.0,50.0,-0.08234466942931243
20,4,-14.259546194095584,0.7770416893977627,-1.9924566003437214,-16.454365824389704,247.0,44.534412955465584,-0.8666117154730558
21,4,-5.526986647954613,0.8989780855488276,-0.7605978295123972,-17.370200513969426,242.0,49.586776859504134,-0.31818784380236204
22,4,8.07178212674502,1.1515383662622782,1.2306255705444786,-9.388001736344831,219.0,50.68493150684932,0.8597976814912398
23,4,2.6489653598807505,1.0518437085823875,0.45207471657437764,-13.015137758604833,226.0,50.0,0.20352956757060928
24,4,-13.799953249197316,0.7812084448156545,-1.76805738496448,-20.09639324624469,220.0,45.909090909090914,-0.6866880579069103
25,4,19.586592709110363,1.3573350099253263,2.0774869802349656,-8.166562700381508,229.0,51.52838427947598,2.3983888237575592
